nome,endereco,telefone,whatsapp,instagram,email,categoria,subnicho,tem_site,url_site,avaliacao,num_avaliacoes,cidade,bairro,link_maps,place_id
Mitsukawa Brasil Comercial - Locação de Impressoras e Computadores,"R. Tupinambás, 30 - Moquetá, Nova Iguaçu - RJ, 26285-490",21) 99642-3270,21) 99642-3270,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,http://www.mitsukawa.com.br/,4.7,,"Nova Iguaçu, RJ",Moquetá,"https://www.google.com/maps/place/Mitsukawa+Brasil+Comercial+-+Loca%C3%A7%C3%A3o+de+Impressoras+e+Computadores/@-22.746206,-43.5992546,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9964f00ef46c81:0x332e3934b6e0a0b6!8m2!3d-22.746206!4d-43.455059!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKkgEQY29tcHV0ZXJfc2VydmljZeABAA!16s%2Fg%2F11clwphlg9?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9964f00ef46c81:0x332e3934b6e0a0b6
MR Tecnologia,"Estrada Padre Roser, 63 - Loja - Vila da Penha, Rio de Janeiro - RJ, 21220-560",21) 3796-1496,,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,https://linktr.ee/mrtecnologia,4.6,,"Nova Iguaçu, RJ",Vila da Penha,"https://www.google.com/maps/place/MR+Tecnologia/@-22.7785139,-43.4470054,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x997b5a8fb5fc5d:0x1cc661882e7bb40a!8m2!3d-22.8404801!4d-43.3137332!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBEmNvbW1lcmNpYWxfcHJpbnRlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuVFVSSkxXTnFNVGxCUlJBQuABAPoBBAgvEEM!16s%2Fg%2F11clwfgj3l?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x997b5a8fb5fc5d:0x1cc661882e7bb40a
Lainfotec Distribuidora - Conquistando Novos Parceiros,"Rua Brás Augusto, 164 - Santa Eugenia, Nova Iguaçu - RJ, 26286-110",21) 2669-9423,,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,True,https://linktr.ee/lainfotec,4.6,,"Nova Iguaçu, RJ",Santa Eugenia,"https://www.google.com/maps/place/Lainfotec+Distribuidora+-+Conquistando+Novos+Parceiros/@-22.746206,-43.5992546,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9967a19b0cfdb1:0x7a54a643aa0e4fc3!8m2!3d-22.749052!4d-43.462457!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBDmNvbXB1dGVyX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVI2TFV4RWJGOUJSUkFC4AEA-gEECAAQEA!16s%2Fg%2F11b7xg34l4?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9967a19b0cfdb1:0x7a54a643aa0e4fc3
Mult Serv Guadalupe,"Av. Brasil, 22895 - Guadalupe, Rio de Janeiro - RJ, 21670-000",21) 98165-0691,21) 98165-0691,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,True,https://wa.me/message/VXLYAT4QK64PI1,5.0,,"Nova Iguaçu, RJ",Guadalupe,"https://www.google.com/maps/place/Mult+Serv+Guadalupe/@-22.746206,-43.5992546,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99633f6cec184d:0xc7609dbd60c3a049!8m2!3d-22.8444334!4d-43.3756212!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBHWNvbXB1dGVyX3N1cHBvcnRfYW5kX3NlcnZpY2VzmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xTUhSaVVHcFJSUkFC4AEA-gEECCMQFA!16s%2Fg%2F11spp67t5l?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99633f6cec184d:0xc7609dbd60c3a049
Cdx 7 Comercio e Serviços de Informatica e Multifuncional,"R. Jorn. Geraldo Rocha, 60 - Jardim Meriti, São João de Meriti - RJ, 25555-221",21) 2699-1277,,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,False,,5.0,,"Nova Iguaçu, RJ",Jardim Meriti,"https://www.google.com/maps/place/Cdx+7+Comercio+e+Servi%C3%A7os+de+Informatica+e+Multifuncional/@-22.746206,-43.5992546,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9965355596a29d:0x7a0cc2e404087659!8m2!3d-22.7782671!4d-43.3719799!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBGHRvbmVyX2NhcnRyaWRnZV9zdXBwbGllcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOd2FIVnliMmRSUlJBQuABAPoBBAgiECU!16s%2Fg%2F11j21b7s9q?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9965355596a29d:0x7a0cc2e404087659
Novo ponto dos cartuchos,"R. São João Batista, 261 - Centro, São João de Meriti - RJ, 25515-520",21) 96497-6347,21) 96497-6347,https://www.instagram.com/gjinformaticarj?igsh=dDE1YXJ0ZGpuaGpo,,Assistência de impressoras,Assistência de impressoras,False,,4.7,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Novo+ponto+dos+cartuchos/@-22.8029609,-43.5104718,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x9964f51078f9fb:0x512a155edfe7cabd!8m2!3d-22.8029609!4d-43.3662762!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBDmNvbXB1dGVyX3N0b3JlmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU40ZEhabVZuVjNSUkFC4AEA-gEECAAQFQ!16s%2Fg%2F11c2qvgg27?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x9964f51078f9fb:0x512a155edfe7cabd
Maxin Pereira Reparo de Impressoras,"Av. dos Italianos, 629 - Rocha Miranda, Rio de Janeiro - RJ, 21540-020",21) 98122-6905,21) 98122-6905,https://www.instagram.com/spaceltda,,Assistência de impressoras,Assistência de impressoras,True,https://wa.me/5521981226905?partnertoken=eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJHb29nbGUiLCJ1cmwiOiJodHRwczovL3dhLm1lLzU1MjE5ODEyMjY5MDUiLCJleHAiOjE3Njg2NzYyMjIsImlhdCI6MTc2ODY3NTkyMn0.-7srFO1bAOi0QlHsJMlDFNpSvFaScioQa71bw0AOQHejifquD39OLr6bNVyJ1AdpDkFxuNrxcp93rPiVdCX2Qw,5.0,,"Nova Iguaçu, RJ",Rocha Miranda,"https://www.google.com/maps/place/Maxin+Pereira+Reparo+de+Impressoras/@-22.8029609,-43.5104718,12z/data=!4m10!1m2!2m1!1sassistencia+de+impressoras+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996300288a047d:0xd1c0f6b38684796!8m2!3d-22.8491643!4d-43.3504126!15sCi5hc3Npc3RlbmNpYSBkZSBpbXByZXNzb3JhcyBlbSBOb3ZhIElndWHDp3UsIFJKWi8iLWFzc2lzdGVuY2lhIGRlIGltcHJlc3NvcmFzIGVtIG5vdmEgaWd1YcOndSByapIBFnByaW50ZXJfcmVwYWlyX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblRVTnZiMWxJWDJsUlJSQULgAQD6AQUIqgIQFg!16s%2Fg%2F11wj6fb3_2?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996300288a047d:0xd1c0f6b38684796
Quem Reparos Eletrodomésticos,"R. José Hipólito de Oliveira, 78 - Centro, Nova Iguaçu - RJ, 26210-130",21) 2695-7767,5521964229894,https://instagram.com/quemreparosunamar?igshid=YmMyMTA2M2Y=,,Assistência de eletrodomésticos,Assistência de eletrodomésticos,False,https://instagram.com/quemreparosunamar?igshid=YmMyMTA2M2Y=,4.0,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Quem+Reparos+Eletrodom%C3%A9sticos/@-22.7695368,-43.5141591,13z/data=!4m10!1m2!2m1!1sassistencia+de+eletrodomesticos+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996700f53b8107:0xa10e58a022140259!8m2!3d-22.7590202!4d-43.4479464!15sCjNhc3Npc3RlbmNpYSBkZSBlbGV0cm9kb21lc3RpY29zIGVtIE5vdmEgSWd1YcOndSwgUkpaNCIyYXNzaXN0ZW5jaWEgZGUgZWxldHJvZG9tZXN0aWNvcyBlbSBub3ZhIGlndWHDp3UgcmqSAQ9hcHBsaWFuY2Vfc3RvcmWaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjVvTUdRd2RERk9iR3hIV2tWR2EyRnRiRkJVTVdSUlpWYzFORmxYWXhBQuABAPoBBAgAECA!16s%2Fg%2F1tdkc8qb?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996700f53b8107:0xa10e58a022140259
Monitech Mult serviços,"Estr. Dr. Plínio Casado, 2393 - Parque Rosario, Nova Iguaçu - RJ, 26010-421",21) 96977-1773,21) 96977-1773,https://instagram.com/quemreparosunamar?igshid=YmMyMTA2M2Y=,,Assistência de eletrodomésticos,Assistência de eletrodomésticos,False,,4.9,,"Nova Iguaçu, RJ",Parque Rosario,"https://www.google.com/maps/place/Monitech+Mult+servi%C3%A7os/@-22.7695368,-43.5141591,13z/data=!4m10!1m2!2m1!1sassistencia+de+eletrodomesticos+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996664388b5cd5:0x1756c34261d59d73!8m2!3d-22.7610173!4d-43.4201249!15sCjNhc3Npc3RlbmNpYSBkZSBlbGV0cm9kb21lc3RpY29zIGVtIE5vdmEgSWd1YcOndSwgUkpaNCIyYXNzaXN0ZW5jaWEgZGUgZWxldHJvZG9tZXN0aWNvcyBlbSBub3ZhIGlndWHDp3UgcmqSARhhcHBsaWFuY2VfcmVwYWlyX3NlcnZpY2WaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkllV1ZQYVhkUlJSQULgAQD6AQQIABBE!16s%2Fg%2F11b7cdyynl?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996664388b5cd5:0x1756c34261d59d73
"StarFrio Nova Iguaçu Refrigeração, Geladeira e Ar condicionado","R. Alexandre Rodrigues, 23 - Imperador, Nova Iguaçu - RJ, 26225-220",21) 99090-5185,21) 99090-5185,https://instagram.com/quemreparosunamar?igshid=YmMyMTA2M2Y=,,Assistência de eletrodomésticos,Assistência de eletrodomésticos,False,https://www.instagram.com/ricardo_starfrio?igsh=MXJ5anI0bjliNmVlYw==,5.0,,"Nova Iguaçu, RJ",Imperador,"https://www.google.com/maps/place/StarFrio+Nova+Igua%C3%A7u+Refrigera%C3%A7%C3%A3o,+Geladeira+e+Ar+condicionado/@-22.7695368,-43.5141591,13z/data=!4m10!1m2!2m1!1sassistencia+de+eletrodomesticos+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996760ec07bb25:0xc9f75d0ade1336ef!8m2!3d-22.765005!4d-43.4325163!15sCjNhc3Npc3RlbmNpYSBkZSBlbGV0cm9kb21lc3RpY29zIGVtIE5vdmEgSWd1YcOndSwgUkpaNCIyYXNzaXN0ZW5jaWEgZGUgZWxldHJvZG9tZXN0aWNvcyBlbSBub3ZhIGlndWHDp3UgcmqSAR9haXJfY29uZGl0aW9uaW5nX3JlcGFpcl9zZXJ2aWNlmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVEzZEZCSFJVWlJFQUXgAQD6AQQIABBC!16s%2Fg%2F11w82mn0q4?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996760ec07bb25:0xc9f75d0ade1336ef
A C Laureano Ventiladores,"Av. Nilo Peçanha, 1053 - Centro, Nova Iguaçu - RJ, 26215-511",21) 2668-3755,,https://instagram.com/quemreparosunamar?igshid=YmMyMTA2M2Y=,,Assistência de eletrodomésticos,Assistência de eletrodomésticos,False,,3.4,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/A+C+Laureano+Ventiladores/@-22.7695368,-43.5141591,13z/data=!4m10!1m2!2m1!1sassistencia+de+eletrodomesticos+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x996653a200e111:0xf52c577298319309!8m2!3d-22.7529243!4d-43.4437016!15sCjNhc3Npc3RlbmNpYSBkZSBlbGV0cm9kb21lc3RpY29zIGVtIE5vdmEgSWd1YcOndSwgUkpaNCIyYXNzaXN0ZW5jaWEgZGUgZWxldHJvZG9tZXN0aWNvcyBlbSBub3ZhIGlndWHDp3UgcmqSARhhcHBsaWFuY2VfcmVwYWlyX3NlcnZpY2WaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTlNOblo2VUZoM0VBReABAPoBBAgAEBA!16s%2Fg%2F1tg_y9jq?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x996653a200e111:0xf52c577298319309
Tec-Top Assistência Técnica Especializada em Lava e Seca,"R. Cel. Bernardino de Melo, 2201 - sala 1703 - Centro, Nova Iguaçu - RJ, 26255-140",21) 2042-2652,,https://instagram.com/quemreparosunamar?igshid=YmMyMTA2M2Y=,,Assistência de eletrodomésticos,Assistência de eletrodomésticos,True,http://centraldalavaesecarj.com.br/,5.0,,"Nova Iguaçu, RJ",Centro,"https://www.google.com/maps/place/Tec-Top+Assist%C3%AAncia+T%C3%A9cnica+Especializada+em+Lava+e+Seca/@-22.7695368,-43.5141591,13z/data=!4m10!1m2!2m1!1sassistencia+de+eletrodomesticos+em+Nova+Igua%C3%A7u,+RJ!3m6!1s0x99672db329c323:0x7535c3a0f9b377b5!8m2!3d-22.7601399!4d-43.4525178!15sCjNhc3Npc3RlbmNpYSBkZSBlbGV0cm9kb21lc3RpY29zIGVtIE5vdmEgSWd1YcOndSwgUkpaNCIyYXNzaXN0ZW5jaWEgZGUgZWxldHJvZG9tZXN0aWNvcyBlbSBub3ZhIGlndWHDp3UgcmqSAR93YXNoZXJfYW5kX2RyeWVyX3JlcGFpcl9zZXJ2aWNlmgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0U2Vsb3laSGRYV0dSUVRGVndZVlZHV1hoU1dHeFZaVWRvVmxNd1JSQULgAQD6AQUIkgEQSA!16s%2Fg%2F11npv6s1m6?entry=ttu&g_ep=EgoyMDI2MDYyMy4wIKXMDSoASAFQAw%3D%3D",0x99672db329c323:0x7535c3a0f9b377b5
