nome,endereco,telefone,email,categoria,tem_site,url_site,avaliacao,num_avaliacoes,cidade
Palmerim Contabilidade,"R. Heitor da Costa Val, 19 - Centro, Mesquita - RJ, 26553-150",Rotas,,contador,False,,5.0,,"Mesquita, RJ"
"NOTUM - Venda de iPhones - Rj, Mesquita","Av. Coelho da rocha 1030, sala D B.N.H - Rocha Sobrinho, Mesquita - RJ, 26574-391",Rotas,,contador,False,,5.0,,"Mesquita, RJ"
Contabilidade Clelmo Barreiros - Abertura de Empresass,"R. Vidal Barbosa, 47 - Loja 07 - Centro, Duque de Caxias - RJ, 25070-400",Rotas,,contador,False,,5.0,,"Mesquita, RJ"
Gonzalez assessoria contábil,"Estr. Mirandela, 151 - sala 201 - Centro, Nilópolis - RJ, 26520-331",Rotas,,contador,False,,5.0,,"Mesquita, RJ"
ALEXANDRA IMÓVEIS,"Av. Pres. Costa e Silva, 1853 - Loja B - Centro, Mesquita - RJ, 26553-295",21) 2796-0191,,imobiliária,False,,4.5,,"Mesquita, RJ"
JN IMOBILIÁRIA,"Tv. Serrano, 30 - 30A - Banco de Areia, Mesquita - RJ, 26570-300",21) 2796-7369,,imobiliária,False,,5.0,,"Mesquita, RJ"
UFI IMÓVEIS,"R. Gervásio, 180 - sala 2 - Centro, Mesquita - RJ, 26550-020",21) 2796-0592,,imobiliária,False,,,,"Mesquita, RJ"
Paulo Almeida Imóveis,"R. Ricardo, 489 - Santo Elias, Mesquita - RJ, 26562-030",21) 98891-6033,,imobiliária,False,,4.0,,"Mesquita, RJ"
MEGA Imóveis,"R. Cosmorama, 934 - Loja 05 - Cosmorama, Mesquita - RJ, 26582-370",21) 2792-4892,,imobiliária,False,,3.8,,"Mesquita, RJ"
Condomínio Residencial Cosmorama,"R. Silvia Cordoniz, 6-120 - Cosmorama, Mesquita - RJ, 26582-260",,,imobiliária,False,,4.4,,"Mesquita, RJ"
Gustavo Riva vendas,"R. Elpídio, 1180 - Vila Emil, Mesquita - RJ, 26580-121",21) 99659-7694,,imobiliária,False,,,,"Mesquita, RJ"
Sarça Imobiliária,"R. Cachoeira, 20 - Banco de Areia, Mesquita - RJ, 26572-000",21) 99322-3020,,imobiliária,False,,5.0,,"Mesquita, RJ"
Condomínio Beija Flor 3,"R. Rodolfo Pessoa, 341 - Cosmorama, Mesquita - RJ, 26582-220",21) 2792-4233,,imobiliária,False,,4.4,,"Mesquita, RJ"
Tribo Fitness Mesquita.,"R. Elpídio, 720 - Vila Emil, Mesquita - RJ, 26580-121",21) 97486-9197,,academia,False,,4.9,,"Mesquita, RJ"
FL Centro de Treinamento,"Av. União, 549 - Santa Terezinha, Mesquita - RJ, 26553-480",21) 2697-4639,,academia,False,,4.9,,"Mesquita, RJ"
CF - Hall,"R. José Cerca - Centro, Mesquita - RJ, 26551-010",3589-2206,,academia,False,,4.9,,"Mesquita, RJ"
RAIA 1,"R. Josefina, 1322 - Santo Elias, Mesquita - RJ, 26560-542",21) 99396-9107,,academia,False,,4.7,,"Mesquita, RJ"
Academia Mega Physical,"R. Manoel Afonso, 211 - Centro, Mesquita - RJ, 26551-550",21) 3763-7223,,academia,False,,4.7,,"Mesquita, RJ"
Tribo Fitness,"Av. Coelho da Rocha, 1094 - Rocha Sobrinho, Mesquita - RJ, 26574-391",,,academia,False,,5.0,,"Mesquita, RJ"
Academia Perfil,"R. Fátima Goulart, 33 - Centro, Mesquita - RJ, 26551-520",21) 3763-8373,,academia,False,,4.8,,"Mesquita, RJ"
Mania de Malhar LTJ,"R. Augusto Cardoso, 204 - Coréia, Mesquita - RJ, 26556-030",21) 98151-7270,,academia,False,,4.8,,"Mesquita, RJ"
Studio Bella's Treinamento Funcional,"R. Cesário, 34 - Santo Elias, Mesquita - RJ, 26562-420",21) 97638-1234,,academia,False,,5.0,,"Mesquita, RJ"
Lanchonete do Bigode - (Mesquita),"Av. Dona Delfina Borges, 662 - Jacutinga, Mesquita - RJ, 26564-000",21) 97453-9067,,lanchonete,False,,4.7,,"Mesquita, RJ"
Padaria ponto doce de santo Elias,"R. Cesário, 440 - Santo Elias, Mesquita - RJ, 26562-420",21) 97727-9109,,lanchonete,False,,4.4,,"Mesquita, RJ"
Mesquita Burguer,"Praça Elizabeth Paixão, 32 - Centro, Mesquita - RJ, 26553-110",21) 2696-3152,,lanchonete,False,,4.3,,"Mesquita, RJ"
Recanto do Sabor Restaurante,"R. Gervásio, 177 - Juscelino, Mesquita - RJ, 26550-020",21) 98280-5505,,lanchonete,False,,4.3,,"Mesquita, RJ"
Churrasco do Nato,"R. Raul, 74 - Centro, Mesquita - RJ, 26551-210",21) 2792-4991,,lanchonete,False,,4.6,,"Mesquita, RJ"
Sophia Lanches,"R. Lídia, 781 - Chatuba, Mesquita - RJ, 26587-000",21) 2797-5859,,lanchonete,False,,4.6,,"Mesquita, RJ"
Lanches do Valle,"Av. Dr. Manuel Duarte, 861 - Centro, Mesquita - RJ, 26554-160",21) 3765-8972,,lanchonete,False,,4.4,,"Mesquita, RJ"
Nosso Lugar Pizzaria,"R. Ambrósio, 363 - Vila Emil, Mesquita - RJ, 26580-250",21) 99611-8510,,lanchonete,False,,4.6,,"Mesquita, RJ"
Jappa Temakeria,"R. Cap. Teles, 203 - 04 - Centro, Mesquita - RJ, 26551-190",21) 98024-9155,,lanchonete,False,,4.1,,"Mesquita, RJ"
Família Glorinha - Hambúrguer | Cachorro Quente,"R. Elpídio, 133 - Cruzeiro do Sul, Mesquita - RJ, 26551-061",21) 97992-0329,,lanchonete,False,,4.5,,"Mesquita, RJ"
Paulinha Lanche,"R. Caramuru, 60 - Jacutinga, Mesquita - RJ, 26564-100",21) 3162-9228,,lanchonete,False,,4.8,,"Mesquita, RJ"
Praça da Instalação,"R. Padre Nino Miraldi, 220 - Santo Elias, Mesquita - RJ, 26562-380",,,lanchonete,False,,4.7,,"Mesquita, RJ"
Supermercados Turbo 1000,"R. Ambrósio, 335 - Vila Emil, Mesquita - RJ, 26580-250",21) 3763-9799,,supermercado,False,,4.2,,"Mesquita, RJ"
Supermarket Mesquita,"Estr. Feliciano Sodré, 2139 - Juscelino, Mesquita - RJ, 26557-710",21) 97133-3963,,supermercado,False,,4.0,,"Mesquita, RJ"
SuperMercado Turbo 1000,"Av. Dona Delfina Borges, 414 - Jacutinga, Mesquita - RJ, 26564-000",21) 3669-9355,,supermercado,False,,4.4,,"Mesquita, RJ"
Sempre Juntos,"R. Hercília, 200 - Centro, Mesquita - RJ, 26551-061",21) 2796-4767,,supermercado,False,,4.3,,"Mesquita, RJ"
Mercado Bela Vista,"Rua Célio de Azevedo, 190 - Vila Norma, Mesquita - RJ, 26572-400",21) 99343-0373,,supermercado,False,,4.2,,"Mesquita, RJ"
Mercado Dos Irmãos,"Av. São Paulo, 787 - Juscelino, Mesquita - RJ, 26553-360",,,supermercado,False,,4.7,,"Mesquita, RJ"
Mercado Redentor,"R. Alm. Batista das Neves, 280 - Chatuba, Mesquita - RJ, 26587-790",21) 97369-6226,,supermercado,False,,4.1,,"Mesquita, RJ"
Mercado Pirulito,"Av. Dona Delfina Borges, 559-561 - Jacutinga, Mesquita - RJ, 26562-170",21) 3589-0078,,supermercado,False,,3.8,,"Mesquita, RJ"
Mercado Tubarão de Mesquita,"Av. Jorge Júlio da Costa dos Santos, 1385 - Rocha Sobrinho, Mesquita - RJ, 26574-461",21) 3746-0840,,supermercado,False,,4.4,,"Mesquita, RJ"
Rede Q-Preço/Mercearia JF de banco da areia,"R. Amorim, 30 - Banco de Areia, Mesquita - RJ, 26570-350",21) 3589-5622,,supermercado,False,,4.2,,"Mesquita, RJ"
Mercado e Padaria Bolivas de Mesquita,"R. Cap. Teles, 441 - Cruzeiro do Sul, Mesquita - RJ, 26535-040",21) 2696-3313,,supermercado,False,,4.4,,"Mesquita, RJ"
Casa Nova Materiais de Construção,"R. Cesário, 286 - Santo Elias, Mesquita - RJ, 26562-420",21) 2792-6384,,material de construção,False,,4.4,,"Mesquita, RJ"
"Chatubinha Materiais de Construção - Chatuba, Mesquita - RJ","Whatsapp&((21)99730, 4912_R. Abel de Alvarenga, 824 - Chatuba, Mesquita - RJ, 26585-000",21) 99174-3634,,material de construção,False,,4.4,,"Mesquita, RJ"
DISENSA MESQUITA - EFRAIM MAT. CONTRUÇÃO E BAZAR LTDA,"Av. Gov. Celso Peçanha, 1171 - Jacutinga, Mesquita - RJ, 26570-040",21) 3763-9723,,material de construção,False,,4.2,,"Mesquita, RJ"
Clima Materiais De Construção,"Av. Brasil, 544 - Coréia, Mesquita - RJ, 26556-520",21) 96447-4713,,material de construção,False,,4.8,,"Mesquita, RJ"
Braço forte Vila Emil Mat.construção.,"R. Fausto, 165 - Vila Emil, Mesquita - RJ, 26580-220",21) 98362-9875,,material de construção,False,,5.0,,"Mesquita, RJ"
Chrispim Material De Construção,"R. Albérico Gomes Pereira, 732 - Jacutinga, Mesquita - RJ, 26562-010",21) 2697-1705,,material de construção,False,,4.7,,"Mesquita, RJ"
"CONSTRU SÁ Material de Construção, Papelaria, Utilidades e Descartáveis","R. Cosmorama, 740 - Cosmorama, Mesquita - RJ, 26582-020",21) 97696-8806,,material de construção,False,,5.0,,"Mesquita, RJ"
Jp Madeiras E Materiais De Construcão,"Rua Maurícia Borges, 1046 - Jacutinga, Mesquita - RJ, 26564-021",21) 98208-3757,,material de construção,False,,4.9,,"Mesquita, RJ"
ATACADAO DA CONSTRUÇÃO,"Av. Coelho da Rocha, 2060 - Rocha Sobrinho, Mesquita - RJ, 26572-480",21) 97281-7124,,material de construção,False,,5.0,,"Mesquita, RJ"
Bazar Salgueiro,"R. Amorim, 08 - Banco de Areia, Mesquita - RJ, 26570-350",21) 99824-4484,,material de construção,False,,4.4,,"Mesquita, RJ"
Bazar Patrigual,"R. Ambrósio, 221 - Vila Emil, Mesquita - RJ, 26580-250",21) 2796-5491,,material de construção,False,,4.7,,"Mesquita, RJ"
Futuro Ferro e Aço,"Av. Getúlio de Moura, 45 - Centro, Mesquita - RJ, 26553-260",21) 2796-1488,,material de construção,False,,4.1,,"Mesquita, RJ"
LR CONSTRULAR Casa & Construção,"Av. Gov. Celso Peçanha, 1509 - Banco de Areia, Mesquita - RJ, 26570-000",21) 99987-9872,,material de construção,False,,4.6,,"Mesquita, RJ"
Agora tem Material de Construção,"WhatsApp (21, Av. Marechal Castelo Branco, 626 - 98927-1892__ - Edson Passos, Mesquita - RJ, 26584-170",,,material de construção,False,,4.8,,"Mesquita, RJ"
Bazar Reve Materiais de Construção,"Av. Dona Delfina Borges, 752 - Jacutinga, Mesquita - RJ, 26230-000",21) 96877-5418,,material de construção,False,,4.6,,"Mesquita, RJ"
Inova Material de Construção,"Av. União, 933 - Centro, Mesquita - RJ, 26554-000",21) 2796-1251,,material de construção,False,,5.0,,"Mesquita, RJ"
Mesquita Autoescola,"R. Marcial, 31 - Juscelino, Mesquita - RJ, 26550-800",21) 3589-1786,,auto escola,False,,4.7,,"Mesquita, RJ"
Auto escola camille,"R. Ambrósio, 2 - Vila Emil, Mesquita - RJ, 26580-250",21) 3589-3460,,auto escola,False,,5.0,,"Mesquita, RJ"
Auto Escola USA,"Av. Getúlio de Moura, 1825 - Centro, Mesquita - RJ, 26550-070",21) 97878-7658,,auto escola,False,,4.6,,"Mesquita, RJ"
Auto Escola Vitória Régia,"Av. Marechal Castelo Branco, 182 - Edson Passos, Mesquita - RJ, 26584-170",,,auto escola,False,,3.8,,"Mesquita, RJ"
