nome,cidade,categoria,telefone,endereco,avaliacao,num_avaliacoes,tem_site,email,fonte_email,classificacao_email,prioridade,motivo_classificacao
Floricultura Cantinho das Flores,"Mesquita, RJ",floricultura,21) 3748-2536,"Rua Paraíso, 117 Solidão - Bairro das Graças, Belford Roxo - RJ, 26113-560",4.7,,False,televendas8@giulianaflores.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Gustavo Riva vendas,"Mesquita, RJ",imobiliária,21) 99659-7694,"R. Elpídio, 1180 - Vila Emil, Mesquita - RJ, 26580-121",,,False,rivastore@riva.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
ATACADAO DA CONSTRUÇÃO,"Mesquita, RJ",material de construção,21) 97281-7124,"Av. Coelho da Rocha, 2060 - Rocha Sobrinho, Mesquita - RJ, 26572-480",5.0,,False,faleconosco@atacadao.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Mecânico da serra,"Mesquita, RJ",oficina mecânica,,"R. Serra, 306 - Santa Terezinha, Mesquita - RJ, 26554-040",,,False,corporativo@lojadomecanico.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
"Revest Lares - Tintas, Texturas e Construção","Mesquita, RJ",pintor,21) 96406-4597,"26584-001, Av. Pres. Costa e Silva, 1557 - Centro, Mesquita - RJ, 26553-295",4.8,,False,televendas.ma@gruporevest.com,comercial,negocio_direto,100,dominio proprio com sinal de marca
Atacadão dos Vidros Posto 13 - Vidraçaria XBOX,"Mesquita, RJ",vidraçaria,21) 97293-2210,"Rod. Pres. Dutra, 12173 - Santa Clara, Nova Iguaçu - RJ, 26225-570",3.9,,False,faleconosco@atacadao.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Atacadão Dos Óculos,"Mesquita, RJ",ótica,,"Av. Gov. Celso Peçanha - Banco de Areia, Mesquita - RJ, 26551-200",5.0,,False,faleconosco@atacadao.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Otica Princesa,"Mesquita, RJ",ótica,,"R. Ambrósio, 16 - Vila Emil, Mesquita - RJ, 26580-250",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Cardoso,"Mesquita, RJ",ótica,21) 3763-9207,"R. Ambrósio, 537 - Vila Emil, Mesquita - RJ, 26580-250",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Cosmorama,"Mesquita, RJ",ótica,21) 3245-6785,"R. Cosmorama, 736 - Loja 08 - Cosmorama, Mesquita - RJ, 26582-070",4.3,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Letícia,"Mesquita, RJ",ótica,21) 2796-5640,"Próximo ao Tênis Clube, Loja A - Rua Mister Watkins, 184 - Centro, Mesquita - RJ, 26553-090",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Montenegro,"Mesquita, RJ",ótica,21) 2696-2021,"Praça Elizabeth Paixão, 1994 - Centro, Mesquita - RJ, 26553-161",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica New Look,"Mesquita, RJ",ótica,21) 98517-7001,"Rua Barão de Salusse, 1426 - Centro, Mesquita - RJ, 26553-211",,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Raquel Prime,"Mesquita, RJ",ótica,21) 2696-0524,"R. Ambrósio, 254 - Vila Emil, Mesquita - RJ, 26580-250",4.6,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Rever,"Mesquita, RJ",ótica,21) 3019-0446,"R. Pref. José Montes Paixão, 449 - Loja 1 - Edson Passos, Mesquita - RJ, 26584-020",,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Sonho Da Visão,"Mesquita, RJ",ótica,21) 97589-5935,"Rua Sotero, 231 - Santo Elias, Mesquita - RJ, 26560-480",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica pega visão,"Mesquita, RJ",ótica,21) 98828-2158,"R. Pref. José Montes Paixão, 1984 - Centro, Mesquita - RJ, 26553-161",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Aluminosa,"Nilópolis, RJ",,,,,,False,aluminosa@aluminosa.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Assaí Atacadista,"Nilópolis, RJ",,,,,,False,loja131.televendas@assai.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Atacadão Da Baixada,"Nilópolis, RJ",,,,,,False,faleconosco@atacadao.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Atacadão das Minas,"Nilópolis, RJ",,,,,,False,faleconosco@atacadao.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Beija Flor Tintas,"Nilópolis, RJ",,,,,,False,administracao@beijaflortintas.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Conserta Smart Nilópolis,"Nilópolis, RJ",,,,,,False,nilopolis@consertasmart.com,comercial,negocio_direto,100,dominio proprio com sinal de marca
"Diniz Construções, Reparos e Reformas | Nilópolis | Anchieta | Campo Grande","Nilópolis, RJ",,,,,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Floricultura Carol Flores,"Nilópolis, RJ",,,,,,False,televendas8@giulianaflores.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Huthifla Veterinária,"Nilópolis, RJ",,,,,,False,sugestoes@huthifla.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Kumon Nilópolis,"Nilópolis, RJ",,,,,,False,kumon@kumon.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Lemos pinturas e reformas,"Nilópolis, RJ",,,,,,False,lemoslaboratorios@lemoslab.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
SegMedic | Nilópolis,"Nilópolis, RJ",,,,,,False,vozdocliente@segmedic.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Wizard by Pearson RJ Nilópolis,"Nilópolis, RJ",,,,,,False,nilopoliscentro@wizard.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Casa da Visão,"Nilópolis, RJ",,,,,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica bela Visão,"Nilópolis, RJ",,,,,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Confeitaria Flor de Olinda,"Nilópolis, RJ",confeitaria,21) 2693-3037,"Av. Getúlio de Moura, 211 - Olinda, Nilópolis - RJ, 26510-000",4.3,,False,falecom@confeitariaacapulco.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Relojoaria Roma,"Nilópolis, RJ",joalheria,21) 2691-7978,"Travessa Municipal , loja 9 - Centro, Nilópolis - RJ, 26530-070",4.1,,False,jefferson@relojoariajj.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Marrafa's bike Sport,"Nilópolis, RJ",loja de bicicleta,21) 2691-3384,"Square Shopping Center - Rua Professor Alfredo Gonçalves Filgueiras, 100 Lj - 143 - Centro, Nilópolis - RJ, 26510-014",4.4,,False,marrafasbike22@gmail.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Andre Auto Mecanica Em geral,"Nilópolis, RJ",oficina mecânica,21) 99350-1257,"R. Alberto Teixeira da Cunha, 1332 - Centro, Nilópolis - RJ, 26520-070",5.0,,False,contact@andre.fr,comercial,negocio_direto,100,dominio proprio com sinal de marca
Jam Serviçes Manutenção e Reformas,"Nilópolis, RJ",pintor,21) 97905-3434,"Estr. Nilo Peçanha, 764 - Olinda, Nilópolis - RJ, 26545-202",,,False,rm.reformasemanutencao@rotmail.com,comercial,negocio_direto,100,dominio proprio com sinal de marca
Studio AG,"Nilópolis, RJ",salão de beleza,21) 2692-8802,"R. São Luís, 45 - Centro, Nilópolis - RJ, 26526-030",4.9,,False,giovana@studioag.arq.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Otica Eva,"Nilópolis, RJ",ótica,21) 3663-5853,"R. Nicolau Cobelas, 179 - Centro, Nilópolis - RJ, 26530-080",4.7,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Hospital dos óculos,"Nilópolis, RJ",ótica,21) 2791-8632,"Av. Carmela Dutra, 1952 - Centro, Nilópolis - RJ, 26530-020",4.4,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Paulina,"Nilópolis, RJ",ótica,,"Estr. Mirandela, 221 - Centro, Nilópolis - RJ, 26520-331",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica da Fábrica,"Nilópolis, RJ",ótica,21) 2042-5706,"R. Mal. Castelo Branco, 297 - Centro, Nilópolis - RJ, 26525-122",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica em Nilópolis Exclusiva,"Nilópolis, RJ",ótica,21) 97635-7193,"Rua: - Av. Getúlio Vargas, 1429 - loja 7 - Centro, Nilópolis - RJ, 26510-010",5.0,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
9Fit Moquetá,"Nova Iguaçu, RJ",,,,,,False,danilo@9fitgym.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Academia Zero Um Esporte e Fitness,"Nova Iguaçu, RJ",,,,,,False,seu-email@academiazuromfitness.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ana Berg EFL School,"Nova Iguaçu, RJ",,,,,,False,admfinanceiro@anabergschool.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Assaí Atacadista,"Nova Iguaçu, RJ",,,,,,False,imprensa@assai.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Atacadão,"Nova Iguaçu, RJ",,,,,,False,faleconosco@atacadao.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Blue Chip Consultoria de Imóveis,"Nova Iguaçu, RJ",,,,,,False,secretaria@bluechip.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Boom Imobiliária,"Nova Iguaçu, RJ",,,,,,False,gerencia@boomimobiliaria.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Boteco Do Manolo - Shopping Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,novaiguacu@botecodomanolo.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
CCAA Miguel Couto,"Nova Iguaçu, RJ",,,,,,False,miguelcouto@ccaa.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
CCAA Nova Iguaçu Calçadão,"Nova Iguaçu, RJ",,,,,,False,novaiguacucalcadao@ccaa.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
CCAA Rancho Novo,"Nova Iguaçu, RJ",,,,,,False,ranchonovo@ccaa.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
CCAA Shopping Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,shoppingnovaiguacu@ccaa.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Calixto & Moura Advogados,"Nova Iguaçu, RJ",,,,,,False,adv@smoura.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Camim Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,camimnovaiguacu@camim.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Casa Do Construtor Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,jeovana.amorim@casadoconstrutor.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Centro Médico Klini Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,lorena.vazquez@klinisaude.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Chatuba Materiais de Construção,"Nova Iguaçu, RJ",,,,,,False,contacha@chatuba.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Clínica Odontológica Oral 360 Nova Iguaçu | Dentista | Implantes Dentários,"Nova Iguaçu, RJ",,,,,,False,faleconosco@oral360.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Clínica Rio de Janeiro - Nova Iguaçu (Matriz),"Nova Iguaçu, RJ",,,,,,False,ti@clinicariodejaneiro.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Clínica Seu Dentista,"Nova Iguaçu, RJ",,,,,,False,renata@gruposeudentista.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Colégio Curso PEC,"Nova Iguaçu, RJ",,,,,,False,rh@colegiocursopec.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Conceito Administradora Imobiliária,"Nova Iguaçu, RJ",,,,,,False,conceito@conceitorj.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Danielle Rodrigues Advogados,"Nova Iguaçu, RJ",,,,,,False,daniellediogo@adv.oabrj.org.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Dentista Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,renata@gruposeudentista.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Dom Atacadista - Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,rafaelly.rocha@domatacadista.net,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Domino's,"Nova Iguaçu, RJ",,,,,,False,relacionamento@dominos.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Dr. Emerson laboratório e Imagem - Nilópolis,"Nova Iguaçu, RJ",,,,,,False,ericson@dremersonlab.com,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Dra Marina Nabas Estética Avançada,"Nova Iguaçu, RJ",,,,,,False,esteticaavancada@dramarinanabas.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Espaço Facial Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,regulatorios@espacolaser.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Etnias,"Nova Iguaçu, RJ",,,,,,False,etnias@www.eduardokobra.com,comercial,negocio_direto,100,dominio proprio com sinal de marca
FISK NOVA IGUAÇU CENTRO 2,"Nova Iguaçu, RJ",,,,,,False,niguacucentro2.rj@escolasfisk.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Fait Idiomas,"Nova Iguaçu, RJ",,,,,,False,fait@faitidiomas.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Full Pneus Serviços Automotivos,"Nova Iguaçu, RJ",,,,,,False,faleconosco@fullpneus.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
IMOBILIÁRIA MODERNA,"Nova Iguaçu, RJ",,,,,,False,reinaldo@imobiliariamoderna.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Instituto Educarte,"Nova Iguaçu, RJ",,,,,,False,bruno@institutoeducarte.org.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Kalunga,"Nova Iguaçu, RJ",,,,,,False,regularize@kalunga.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Leve Clínica Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,iguaçu@www.levesaude.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Lifefit Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,cal@redelifefit.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Loja Vivo,"Nova Iguaçu, RJ",,,,,,False,mrrosa@vivo.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
MEDCENTER - Clínica Médica miguel Couto,"Nova Iguaçu, RJ",,,,,,False,medcenter@grupomedi.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
MadeiraMadeira - Loja de Móveis e Artigos para Casa,"Nova Iguaçu, RJ",,,,,,False,mm-notificacoesfiscais@madeiramadeira.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Madra Acessórios | Semijoias | Elegância e Exclusividade,"Nova Iguaçu, RJ",,,,,,False,monicaandrade@madraacessorios.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Material de Construção Confimat,"Nova Iguaçu, RJ",,,,,,False,confimat@hotmail.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Mercadão dos Óculos Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,rj-novaiguacu@mercadaodosoculos.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Migros Contabilidade,"Nova Iguaçu, RJ",,,,,,False,migros@migros.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
"Oba Oba Pizzaria Cerâmica: Pizzas, Calzone, Milk-shake, Nova Iguaçu RJ","Nova Iguaçu, RJ",,,,,,False,franquia@obaobapizzas.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Odoclyni | Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,leblon@odoclyni.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Papelaria Artplix | Presentes e muito mais,"Nova Iguaçu, RJ",,,,,,False,faleconosco@artplix.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Paulo Rezende Empreendimentos Imobiliários Ltda,"Nova Iguaçu, RJ",,,,,,False,paulorezende@paulorezende.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Prata Bonita,"Nova Iguaçu, RJ",,,,,,False,lojavirtual@pratabonitarj.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Prata e Prata,"Nova Iguaçu, RJ",,,,,,False,contatosite@prataeprata.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Progressão Educação - Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,biancardi@cursoprogressao.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Rede Mega Móveis,"Nova Iguaçu, RJ",,,,,,False,logistica@redemegamoveis.com,cnpj,negocio_direto,100,dominio proprio com sinal de marca
SegMedic | Matriz,"Nova Iguaçu, RJ",,,,,,False,vozdocliente@segmedic.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Shopping Casa Boulevard,"Nova Iguaçu, RJ",,,,,,False,atendimentocliente@shoppingnovaiguacu.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Supermercado Vianense Andrade de Araújo,"Nova Iguaçu, RJ",,,,,,False,ivan.marques@supervianense.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Technofit Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,technofit@technofit.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Vianense Filial 04 Miguel Couto,"Nova Iguaçu, RJ",,,,,,False,ivan.marques@supervianense.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Vikings Steak & Sandwiches - Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,iguaçu@www.vikingsbr.com,comercial,negocio_direto,100,dominio proprio com sinal de marca
Vip Clean Lavanderia,"Nova Iguaçu, RJ",,,,,,False,vipclean@vipclean.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Wizard by Pearson Nova Iguaçu,"Nova Iguaçu, RJ",,,,,,False,novaiguacui@wizard.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Wizard by Pearson Nova Iguaçú Centro,"Nova Iguaçu, RJ",,,,,,False,novaiguacui@wizard.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Ótica Leader,"Nova Iguaçu, RJ",,,,,,False,iguaçu@otica-leader.negocio.site,comercial,negocio_direto,100,dominio proprio com sinal de marca
Óticas Diniz Calçadão,"Nova Iguaçu, RJ",,,,,,False,diretoria@grupodinizsl.com.br,cnpj,negocio_direto,100,dominio proprio com sinal de marca
Óticas Diniz Nova Iguaçu 02,"Nova Iguaçu, RJ",,,,,,False,sacdiniz@oticasdiniz.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Academia Maia,"Nova Iguaçu, RJ",academia,21) 2768-7625,"R. Cel. Francisco Soares, 90 - Centro, Nova Iguaçu - RJ, 26220-032",4.5,,False,direccion@academia-mai.com,comercial,negocio_direto,100,dominio proprio com sinal de marca
Red Fitness,"Nova Iguaçu, RJ",academia,21) 96467-6328,"Av. Henrique Duque Estrada Meyer, 2747 - Parque Flora, Nova Iguaçu - RJ, 26041-061",4.7,,False,centraldeatendimento@redfitness.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
Fenix Hospital Veterinário,"Nova Iguaçu, RJ",clínica veterinária,21) 2667-6628,"R. Dr. Frutuoso Rangel, 25 - Centro, Nova Iguaçu - RJ, 26210-190",4.4,,False,fenixhospitalvet@gmail.com.br,comercial,negocio_direto,100,dominio proprio com sinal de marca
