nome,telefone,whatsapp,instagram,email,categoria,cidade,bairro,endereco,tem_site,url_site,avaliacao,num_avaliacoes
Azeredo e Duarte Advogados,21) 99461-3486,21) 99461-3486,https://www.instagram.com/alissa.adv,,advogado,"Barra da Tijuca - Rio de Janeiro, RJ",Barra Olimpica,"Condomínio Rio Business Center - Av. Olof Palme, 765 - Sala 610 - Barra Olimpica, Rio de Janeiro - RJ, 22783-119",False,https://www.instagram.com/azeredoeduarteadvogados/,5.0,
Penha e Oliveira Advocacia e Consultoria,21) 96418-2368,21) 96418-2368,https://www.instagram.com/penhaeoliveira.adv,,advogado,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 3500 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/penhaeoliveira.adv/,4.8,
"ADVOGADO CRIMINAL, CÍVEL E FAMÍLIA DIEGO TORRES",21) 96471-5222,21) 96471-5222,https://www.instagram.com/advisabellaoliveira?igsh=MTM0Z2kwdzFpdjZiaQ==&utm_source=qr,,advogado,"Barra da Tijuca - Rio de Janeiro, RJ",Jardim Carioca,"R. Jaburana, 355 - Jardim Carioca, Rio de Janeiro - RJ, 21931-440",False,,,
Almeida & Gonçalves Advocacia Especializada,21) 98234-1379,21) 98234-1379,https://www.instagram.com/advisabellaoliveira?igsh=MTM0Z2kwdzFpdjZiaQ==&utm_source=qr,,advogado,"Barra da Tijuca - Rio de Janeiro, RJ",Vila São Luis,"R. Silva Jardim, 658 - Vila São Luis, Duque de Caxias - RJ, 25065-143",False,,5.0,
Juliana Silva Arquitetura,21) 96737-0354,21) 96737-0354,https://www.instagram.com/arqkarllensuzi,,arquiteto,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 8445 - Sala 404 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",False,,5.0,
Karllen Suzi - Arquitetura & Interiores,62) 98213-0243,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/arqkarllensuzi,,arquiteto,"Barra da Tijuca - Rio de Janeiro, RJ",Barra Olímpica,"Av. Vice Pres. José Alencar, 1400 - Barra Olímpica, Rio de Janeiro - RJ, 22775-033",False,https://www.instagram.com/arqkarllensuzi/,5.0,
Letícia Villa Arquitetura e Interiores,21) 96624-1363,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/arqkarllensuzi,,arquiteto,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 01 - Sala 326A - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/leticiavillaarquitetura,5.0,
Raupp Arquitetura e Interiores,21) 97208-9499,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/arqkarllensuzi,,arquiteto,"Barra da Tijuca - Rio de Janeiro, RJ",Barra Olímpica,"Av. Salvador Allende - Barra Olímpica, Rio de Janeiro - RJ, 22780-150",False,,5.0,
Rachel Lira Fotografia - Gestante - Parto - Barra da Tijuca,21) 98421-3028,21) 98421-3028,https://www.instagram.com/babylovefotos,,fotógrafo,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Dimension Office and park - Av. Embaixador Abelardo Bueno, 01 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-022",False,,5.0,
Baby Love,21) 3325-9218,,https://www.instagram.com/babylovefotos,,fotógrafo,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 3255 - Loja 135 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-002",False,https://www.instagram.com/babylovefotos/,4.7,
Julieta Olmos @fotografadapraia,,,https://www.instagram.com/babylovefotos,,fotógrafo,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Praia do Pepê - Barra da Tijuca, Rio de Janeiro - RJ, 22620-170",False,https://instagram.com/fotografadapraia?igshid=104slulndl4x2,5.0,
Jannu Photo | Fotografia de Casamento,,,https://www.instagram.com/babylovefotos,,fotógrafo,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Antonio Evaristo de Moraes Filho, 222 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-455",False,http://www.instagram.com/jannuphoto,5.0,
ON.U Metropolitano Barra,21) 97419-5353,21) 97419-5353,https://www.instagram.com/babylovefotos,,fotógrafo,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 1300 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/onubykodak/,4.9,
Escola Eleva Barra da Tijuca,21) 3094-5020,,,,escola,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. José Silva de Azevedo Neto, 309 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-056",False,,,
Park Education - Barra da Tijuca,21) 98080-5972,5521980805972,,,escola,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 3301 - Bloco 1 - Loja 123 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-004",False,,5.0,
Colégio Estadual Chiquinha Gonzaga,21) 2333-6356,,,,escola,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Praça Sd. Geraldo da Cruz, 50 - Barra da Tijuca, Rio de Janeiro - RJ, 22620-230",False,,,
Centro Médico Mar da Barra,21) 2491-7996,,,,clínica médica,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Lúcio Costa, 3460 - Cobertura - 303 - Barra da Tijuca, Rio de Janeiro - RJ, 22630-010",False,,3.9,
Dr. Leonardo Caruso - Medicina Intensiva e Perioperatória | Clinica Médica no Rio De Janeiro,21) 98881-0641,21) 98881-0641,,,clínica médica,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 8585 - sala 471 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",False,,,
Essence Clinica Medica Popular,21) 3738-7495,,,,clínica médica,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Office 02 - Av. Embaixador Abelardo Bueno, 1111 - sl 117 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-039",False,,3.0,
CLÍNICA MÉDICA,21) 2494-6529,,,,clínica médica,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Portaria E - Av. das Américas, 500 - Bloco 22, Sala, 202 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100",False,,,
Clínica Shamá,21) 3500-5858,,https://www.instagram.com/aaugustofigueiredo,,clínica médica,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 01 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-022",False,,,
Dra. Julia Batalha - Harmonização Facial RJ,21) 97309-8600,21) 97309-8600,https://instagram.com/drajuliabatalha,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Vice Pres. José Alencar, 1405 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-033",False,https://instagram.com/drajuliabatalha,5.0,
CM - Harmonização Facial,21) 97302-7986,21) 97302-7986,https://www.instagram.com/dracarlamillena,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Olegário Maciel, 460 - sala 206 - Barra da Tijuca, Rio de Janeiro - RJ, 22621-200",False,https://www.instagram.com/dracarlamillena/,5.0,
Dra. Ana Luiza | Clínica Estética Barra da Tijuca,21) 99115-3484,21) 99115-3484,https://www.instagram.com/draanaluizavieira,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 3330 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/draanaluizavieira/,5.0,4
Faccia Armonica - Barra da Tijuca - Harmonização Facial e Corporal,21) 98878-2507,21) 98878-2507,,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 1111 - Bl2 Loja 104 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-039",False,,5.0,
Dra Kelly de Paula - Harmonização Facial RJ,21) 99877-0018,21) 99877-0018,,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 3500 - bloco 07 sala 238 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",False,,5.0,
Dra. Thalita Mollo | Harmonização Facial,21) 99965-5090,21) 99965-5090,,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4200 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-907",False,,5.0,
Dra. Camilla Násser - Dentista e Harmonização Barra da Tijuca,21) 98218-0939,21) 98218-0939,https://instagram.com/dra.camillanasser?igshid=1k3f7dlyj19uj,,harmonização facial,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Dimension Office e Park - Av. Embaixador Abelardo Bueno, 1 - SL 325 A - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://instagram.com/dra.camillanasser?igshid=1k3f7dlyj19uj,5.0,
Depilare Espaço Unissex,21) 3326-5149,,,,depilação a laser,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 3255 - Loja 273 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-002",False,,4.3,
Laser Fast | Rio de Janeiro/RJ - Barra da Tijuca,0800 000 0888,0800 000 0888,,,depilação a laser,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Fernando Mattos, 280 - sala 107 - Barra da Tijuca, Rio de Janeiro - RJ, 22621-090",False,,2.1,
BodyBelle Metropolitano,21) 97025-8265,21) 97025-8265,https://www.instagram.com/bodylaser.metropolitano,,depilação a laser,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 1300 - Loja 2039 A - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/bodybelle.metropolitano/,4.3,
Elegance Sante - Barra da Tijuca,21) 3518-3821,,,,depilação a laser,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2600 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-002",False,,4.8,
Depilarte,21) 3388-6345,,,,depilação a laser,"Barra da Tijuca - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. Alfredo Balthazar da Silveira, 520 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-710",False,,4.3,
Remoção a Laser Távora,21) 96021-3184,5521960213184,https://www.instagram.com/remocaolaser.tavora?igsh=empkbXhkYTluNmRj,,depilação a laser,"Barra da Tijuca - Rio de Janeiro, RJ",Recreio dos Bandeirantes,"Av. das Américas, 16225 - Sala 208 - Recreio dos Bandeirantes, Rio de Janeiro - RJ, 22790-701",False,https://www.instagram.com/remocaolaser.tavora?igsh=empkbXhkYTluNmRj,5.0,
Studio Bispo micropigmentação e estética (barra da Tijuca),21) 96947-1281,21) 96947-1281,,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4666 - Barra da Tijuca, Rio de Janeiro - RJ, 22621-200",False,,5.0,
"Marcelle Aguiar - Sobrancelhas, Micropigmentação, Remoção a Laser, Camuflagem de Estrias e Reconstrução de Auréolas.",21) 97662-5575,21) 97662-5575,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 1111 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-039",False,https://www.instagram.com/marcelleaguiar.beauty?igsh=djF3ZDQ0a3Y4eTFw&utm_source=qr,5.0,
Micropigmentação Amanda Faria BS,21) 98540-9304,21) 98540-9304,https://instagram.com/amandafaria_06?igshid=YmMyMTA2M2Y=,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2600 - Bloco 05 Sala 416 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003",False,https://instagram.com/amandafaria_06?igshid=YmMyMTA2M2Y=,5.0,
Luana Macedo - Micropigmentação,21) 99536-5112,21) 99536-5112,https://www.instagram.com/luanamacedo.micro,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 12600 - Bloco 1, sala 202 - Barra da Tijuca, Rio de Janeiro - RJ, 22790-701",False,https://www.instagram.com/luanamacedo.micro/,5.0,
"DUE Beauté | Brow Lamination, Remoção a Laser e Micropigmentação – Barra da Tijuca",21) 98093-3978,21) 98093-3978,https://www.instagram.com/duebeaute,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra Olímpica,"Centro Metropolitano - R. Luiz Antônio Campos Mello, 2 - Barra Olímpica, Rio de Janeiro - RJ, 22775-024",False,https://www.instagram.com/duebeaute/,5.0,
Nádia Lima Remoção de tatuagem coloridas /micropigmentação/ laserterapeuta/depilação definitiva/Barra da Tijuca,21) 99822-7351,21) 99822-7351,https://www.instagram.com/nadiaf_lima,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 2300 - Sala 202 A - Barra da Tijuca, Rio de Janeiro - RJ, 22640-101",False,https://www.instagram.com/nadiaf_lima,5.0,
Priscila Gargano - Extensão de Cílios e Micropigmentação,21) 99570-2028,21) 99570-2028,https://www.instagram.com/lash.priscilagargano,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 5500 - Bloco 3, Sala 218 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-005",False,https://www.instagram.com/lash.priscilagargano/,5.0,
"Vanessa Frazão - Micropigmentação, Design de Sobrancelhas e Estética Facial",21) 99879-0922,21) 99879-0922,http://www.instagram.com/vanessafrazaopmu,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av das Americas 7935 - Sunplaza - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",False,http://www.instagram.com/vanessafrazaopmu,5.0,
Cathya Gamma Esteticista,21) 98851-7711,21) 98851-7711,https://www.instagram.com/cathya.gamma,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. João Cabral de Mello Neto, 850 - Bloco 3 Sala 1109 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-057",False,https://www.instagram.com/cathya.gamma/,5.0,
Cílios e sobrancelhas Aline Motta,21) 99814-2861,5521998142861,https://www.instagram.com/alinemotta.cilios?igsh=YXBlNHE4a3dzcTM0,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra Olímpica,"Av. Olof Palme, 765 - sala 404 - Barra Olímpica, Rio de Janeiro - RJ, 22783-119",False,https://www.instagram.com/alinemotta.cilios?igsh=YXBlNHE4a3dzcTM0,5.0,
LH Excelence Beauty - Design de Sobrancelhas e Cursos,21) 96416-1712,21) 96416-1712,https://www.instagram.com/lucianahenrique_oficial,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Alm. Júlio de Sá Bierrenbach, 65 - Bloco 4, sala 416 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-028",False,https://www.instagram.com/lucianahenrique_oficial/,5.0,
Remoção a Laser de Tatuagem e Micropigmentação - Removal Beauty Barra,21) 99813-8076,21) 99813-8076,https://www.instagram.com/removal_beauty,,micropigmentação,"Barra da Tijuca - Rio de Janeiro, RJ",Copacabana,"Av. Marechal Henrique Lott, 333 - Copacabana, Rio de Janeiro - RJ, 22631-370",False,https://www.instagram.com/removal_beauty/,5.0,
Studio LM+,21) 99994-4683,21) 99994-4683,https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"ED, Dimension Office Park - AV. ABELARDO BUENO, 1, Av. Ayrton Senna, 2 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-040",False,https://www.instagram.com/studiolmais/,5.0,
NÓZ DESIGN - Design de Interiores,21) 96624-8044,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 01 - Bloco 1, Sala 508B - Barra da Tijuca, Rio de Janeiro - RJ, 22775-022",False,,5.0,
DecorAle - Arquitetura e Design de Interiores por Ale Rangel,21) 98214-6110,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2150 - Bloco B, Sala 206 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-003",False,https://www.instagram.com/rangellale?igsh=c3ljMHdkODNyZHhs&utm_source=qr,,
LUXURY Home Design,21) 97098-7472,"https://api.whatsapp.com/send?phone=5511988255555&text=Ol%C3%A1%20Rafael,%20vim%20atrav%C3%A9s%20do%20google%20e%20gostaria%20de%20solicitar%20um%20or%C3%A7amento!",https://www.instagram.com/studiolmais,,designer de interiores,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Ayrton Senna, 2150 - Bloco D Loja 105 - Barra da Tijuca, Rio de Janeiro - RJ, 22755-900",False,https://instagram.com/luxury.hdesign?igshid=NTdlMDg3MTY=,5.0,
Samuel Quitéria - Personal Trainer,21) 97512-4642,552164166161,https://www.instagram.com/samuquiteria,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"R. Ipanema, 229 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-390",False,https://www.instagram.com/samuquiteria/,5.0,
Personal Trainer na Barra e no Recreio - Thyssi,21) 99983-0336,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Rua Alfredo Ceschiatti - Barra da Tijuca, Rio de Janeiro - RJ, 22775-033",False,https://www.instagram.com/thyssipersonal,5.0,
Larissa Lomeu - Personal trainer - atendimento em academias e condomínios na Barra e Recreio,21) 99133-1064,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 500 - Barra da Tijuca, Rio de Janeiro - RJ, 22776-070",False,https://www.instagram.com/larissalomeu_personaltrainer?igsh=OXlqd3hvcHBydnFw,5.0,
Studio Uniq Trainer,21) 97486-8245,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 2250 - sala 223 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-101",False,,5.0,
Personal Fisio Leandro Gomes,21) 99764-7382,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 7380 - 217 / 218 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-081",False,,5.0,
Personal Trainer BIA MELO,21) 98220-8050,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 6551 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-080",False,,5.0,
TOTAL FITT ACADEMIA - BARRA DA TIJUCA,21) 98547-0844,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 12700 - Barra da Tijuca, Rio de Janeiro - RJ, 22790-702",False,,4.9,
Isis Roberta Studio de Personal Trainer,21) 97091-8471,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Embaixador Abelardo Bueno, 01 - Barra da Tijuca, Rio de Janeiro - RJ, 22775-022",False,,5.0,
Hugo Mota Personal Trainer,21) 96998-0421,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"R. Jorn. Henrique Cordeiro, 120 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-450",False,,5.0,
Studio Personal Ton Duarte,21) 98224-5013,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 11365 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-082",False,,,
Bruno Moura | Personal Trainer,21) 97928-5501,552164166161,https://www.instagram.com/thyssipersonal,,personal trainer,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Rua Antônio Arthur Braga, 250 - Barra da Tijuca, Rio de Janeiro - RJ, 22793-105",False,,4.8,
Centro Médico Mar da Barra,21) 2491-7996,,https://www.instagram.com/psicoterapeuta_leticiag?igsh=YzljYTk1ODg3Zg==,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. Lúcio Costa, 3460 - Cobertura - 303 - Barra da Tijuca, Rio de Janeiro - RJ, 22630-010",False,,3.9,
VENDO CONSULTÓRIO BARRA DA TIJUCA,21) 99983-6148,21) 99983-6148,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 297 - Sala 219 - Barra da Tijuca, Rio de Janeiro - RJ, 22631-000",False,,5.0,
Dra. Monique Bastos - Consultório Médico Barra da Tijuca Obesidade Nutrologia Emagrecimento Clínico Geral Clínica Médica Rj,21) 97096-8188,21) 97096-8188,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 500 - Bloco 14, Sala 201 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-100",False,,5.0,
Sublocação de Consultório - Barra da Tijuca (Le Monde),21) 98347-1128,21) 98347-1128,,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 3 - 500 Hong Kong 1000 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",False,,5.0,
Salus Consultórios Médicos – Barra,21) 2430-9400,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Barra da Tijuca,"Av. das Américas, 4666 - Barra da Tijuca, Rio de Janeiro - RJ, 22640-102",False,,3.0,
CLÍNICA VETERINÁRIA APAIXONADOS CTI BARRA 24H,21) 98711-5790,21) 98711-5790,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Tijuca,"Av. das Américas, 3939 - Tijuca, Rio de Janeiro - RJ, 22631-003",False,https://www.instagram.com/apaixonadosctibarra,4.5,
Clínica Pitila Ramalhoto,21) 3385-4724,,https://www.instagram.com/apaixonadosctibarra,,consultório,"Barra da Tijuca - Rio de Janeiro, RJ",Centro,"Av. das Américas, 4200 - Centro, Rio de Janeiro - RJ, 22640-102",False,,5.0,
